experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_eyeTrackingData_location_0,manual_reach_ppt_hand_movement_location_0,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_ppt_tool_movement_location_0,tool_reach_eyeTrackingData_location_0
1_tooluseinVR,d1-015,1,77,3,41,3368.211,3378.396,,,,,,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T077.csv
1_tooluseinVR,d1-015,1,78,3,42,3384.192,3393.767,,,,,,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T078.csv
1_tooluseinVR,d1-015,1,79,3,43,3396.719,3405.094,,,,,,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T079.csv
1_tooluseinVR,d1-015,1,80,3,44,3408.048,3415.423,,,,,,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T080.csv
1_tooluseinVR,d1-015,1,81,3,45,3418.377,3428.326,,,,,,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T081.csv
1_tooluseinVR,d1-015,1,82,3,46,3431.281,3438.612,,,,,,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T082.csv
1_tooluseinVR,d1-015,1,83,3,47,3441.566,3448.463,,,,,,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T083.csv
1_tooluseinVR,d1-015,1,84,3,48,3451.417,3459.646,,,,,,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv,1_tooluseinVR/d1-015/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T084.csv
1_tooluseinVR,d1-015,1,85,4,1,3650.479,3656.744,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T085.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T085.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T085.csv,,,,,
1_tooluseinVR,d1-015,1,86,4,2,3660.442,3667.105,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T086.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T086.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T086.csv,,,,,
1_tooluseinVR,d1-015,1,87,4,3,3672.391,3678.189,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T087.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T087.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T087.csv,,,,,
1_tooluseinVR,d1-015,1,88,4,4,3683.697,3690.604,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T088.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T088.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T088.csv,,,,,
1_tooluseinVR,d1-015,1,89,4,5,3693.557,3698.734,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T089.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T089.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T089.csv,,,,,
1_tooluseinVR,d1-015,1,90,4,6,3701.833,3706.487,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T090.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T090.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T090.csv,,,,,
1_tooluseinVR,d1-015,1,91,4,7,3709.441,3713.949,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T091.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T091.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T091.csv,,,,,
1_tooluseinVR,d1-015,1,92,4,8,3716.903,3722.867,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T092.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T092.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T092.csv,,,,,
1_tooluseinVR,d1-015,1,93,4,9,3725.822,3730.897,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T093.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T093.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T093.csv,,,,,
1_tooluseinVR,d1-015,1,94,4,10,3734.538,3739.958,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T094.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T094.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T094.csv,,,,,
1_tooluseinVR,d1-015,1,95,4,11,3745.856,3751.477,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T095.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T095.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T095.csv,,,,,
1_tooluseinVR,d1-015,1,96,4,12,3754.43,3760.215,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T096.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T096.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T096.csv,,,,,
1_tooluseinVR,d1-015,1,97,4,13,3764.723,3770.633,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T097.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T097.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T097.csv,,,,,
1_tooluseinVR,d1-015,1,98,4,14,3773.588,3778.152,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T098.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T098.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T098.csv,,,,,
1_tooluseinVR,d1-015,1,99,4,15,3781.848,3786.36,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T099.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T099.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T099.csv,,,,,
1_tooluseinVR,d1-015,1,100,4,16,3790.647,3795.478,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T100.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T100.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T100.csv,,,,,
1_tooluseinVR,d1-015,1,101,4,17,3799.741,3803.638,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T101.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T101.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T101.csv,,,,,
1_tooluseinVR,d1-015,1,102,4,18,3806.595,3811.414,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T102.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T102.csv,1_tooluseinVR/d1-015/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T102.csv,,,,,
1_tooluseinVR,d1-015,1,103,5,1,3989.564,3994.04,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T103.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T103.csv,,,
1_tooluseinVR,d1-015,1,104,5,2,3998.094,4000.682,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T104.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T104.csv,,,
1_tooluseinVR,d1-015,1,105,5,3,4004.724,4008.423,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T105.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T105.csv,,,
1_tooluseinVR,d1-015,1,106,5,4,4012.465,4015.53,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T106.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T106.csv,,,
1_tooluseinVR,d1-015,1,107,5,5,4019.584,4021.661,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T107.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T107.csv,,,
1_tooluseinVR,d1-015,1,108,5,6,4025.714,4027.025,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T108.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T108.csv,,,
1_tooluseinVR,d1-015,1,109,5,7,4031.079,4033.722,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T109.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T109.csv,,,
1_tooluseinVR,d1-015,1,110,5,8,4037.775,4040.197,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T110.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T110.csv,,,
1_tooluseinVR,d1-015,1,111,5,9,4044.239,4046.349,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T111.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T111.csv,,,
1_tooluseinVR,d1-015,1,112,5,10,4050.403,4052.969,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T112.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T112.csv,,,
1_tooluseinVR,d1-015,1,113,5,11,4057.022,4060.387,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T113.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T113.csv,,,
1_tooluseinVR,d1-015,1,114,5,12,4064.441,4065.24,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T114.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T114.csv,,,
1_tooluseinVR,d1-015,1,115,5,13,4069.294,4070.604,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T115.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T115.csv,,,
1_tooluseinVR,d1-015,1,116,5,14,4074.647,4075.247,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T116.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T116.csv,,,
1_tooluseinVR,d1-015,1,117,5,15,4079.289,4082.143,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T117.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T117.csv,,,
1_tooluseinVR,d1-015,1,118,5,16,4086.198,4088.552,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T118.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T118.csv,,,
1_tooluseinVR,d1-015,1,119,5,17,4092.605,4093.838,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T119.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T119.csv,,,
1_tooluseinVR,d1-015,1,120,5,18,4097.892,4098.869,,,,1_tooluseinVR/d1-015/S001/trackers/landmark/landmarkstimulus_estimates_T120.csv,1_tooluseinVR/d1-015/S001/trackers/landmark/landmark_eyeTrackingData_T120.csv,,,
